# Papers about the subject:
# https://www.sciencedirect.com/science/article/pii/0031920181900467
# https://journals.aps.org/prd/pdf/10.1103/PhysRevD.86.083004
# https://iopscience.iop.org/article/10.1088/1475-7516/2004/01/004/pdf
# https://arxiv.org/pdf/hep-ph/9702343.pdf

# From Fig.10.26 from Giunti:
r-Earth (km)       Ne/Na (cm^-3)
14.806378132118425,6.202733485193622
44.41913439635539,6.202733485193622
74.03189066059224,6.202733485193622
103.64464692482909,6.202733485193622
133.25740318906605,6.202733485193622
162.87015945330313,6.202733485193622
192.48291571753975,6.202733485193622
222.09567198177683,6.202733485193622
251.70842824601368,6.202733485193622
281.32118451025053,6.202733485193622
310.9339407744876,6.202733485193622
340.54669703872423,6.202733485193622
370.1594533029613,6.202733485193622
399.77220956719816,6.202733485193622
429.38496583143524,6.202733485193622
458.99772209567186,6.202733485193622
488.6104783599087,6.186788154897495
518.2232346241458,6.186788154897495
547.8359908883826,6.186788154897495
577.4487471526197,6.186788154897495
607.0615034168563,6.186788154897495
636.6742596810934,6.170842824601367
666.2870159453303,6.170842824601367
695.8997722095671,6.170842824601367
725.5125284738042,6.1548974943052395
755.125284738041,6.1548974943052395
784.7380410022779,6.1548974943052395
829.1571753986334,6.138952164009112
873.5763097949887,6.138952164009112
917.995444191344,6.123006833712984
947.6082004555808,6.123006833712984
1006.8337129840545,6.1070615034168565
1066.0592255125284,6.09111617312073
1125.2847380410024,6.075170842824601
1214.123006833713,6.059225512528474
1214.123006833713,6.011389521640091
1214.123006833713,5.979498861047836
1214.123006833713,5.947608200455581
1214.123006833713,5.9157175398633255
1214.123006833713,5.883826879271071
1214.123006833713,5.82004555808656
1214.123006833713,5.772209567198178
1288.154897494305,5.75626423690205
1243.7357630979498,5.772209567198178
1347.3804100227792,5.740318906605923
1391.7995444191345,5.724373576309795
1465.8314350797266,5.708428246013668
1525.0569476082007,5.69248291571754
1584.282460136674,5.676537585421412
1643.5079726651481,5.660592255125285
1687.9271070615034,5.644646924829157
1732.3462414578587,5.62870159453303
1776.765375854214,5.612756264236903
1821.1845102505692,5.596810933940775
1880.410022779043,5.580865603644647
1910.0227790432803,5.56492027334852
1954.4419134396355,5.548974943052392
1998.8610478359908,5.533029612756264
2028.4738041002277,5.517084282460137
2117.312072892938,5.485193621867881
2191.3439635535306,5.453302961275627
2265.375854214123,5.421412300683372
2309.794988610479,5.405466970387244
2354.2141230068337,5.373576309794989
2413.4396355353074,5.357630979498861
2472.665148063781,5.325740318906606
2531.890660592255,5.293849658314351
2591.1161731207285,5.261958997722096
2665.148063781321,5.230068337129841
2753.9863325740316,5.182232346241458
2798.4054669703874,5.150341685649202
