0 157.19132380591498
8904.60358056266 149.0971657184063
14247.365728900244 149.0971657184063
21371.048593350366 141.41979523443274
33837.4936061381 127.23067660427921
40961.176470588194 120.67926406393289
48084.859335038345 114.46519946057262
55208.54219948847 108.57111194022039
60551.30434782605 97.67781100894888
69455.90792838874 87.87747120756408
78360.51150895137 79.06043210907694
85484.19437340152 71.12803588203334
94388.79795396418 63.99152336349263
105074.32225063938 57.57104089267816
119321.6879795396 46.59800749965086
128226.29156010228 41.92267435236914
140692.73657289 35.774323389799456
151378.26086956522 30.527685405776797
165625.62659846546 24.709112279856043
178092.07161125317 19.999558484148906
190558.51662404087 16.187645069182697
204805.88235294117 13.102281887548674
211929.56521739127 11.787686347935878
226176.9309462915 9.540954763499935
240424.2966751918 7.32480248558808
251109.82097186698 6.250551925273969
265357.18670076726 5.059197488435823
286728.2352941176 3.4943575990418525
302756.5217391304 2.6826957952797246
318784.80818414316 2.1713743029375197
336594.01534526853 1.6670121896128103
356184.1432225064 1.2139021300109185
373993.35038363165 0.9319395762340775
388240.71611253195 0.7543120063354615
407830.8439897698 0.5791020496242344
425640.0511508951 0.44458948162339995
454134.78260869556 0.30707530929873345
482629.51406649617 0.21209508879201927
500438.7212276214 0.17166979066078603
525371.6112531968 0.13179470404188726
548523.5805626599 0.10118171605283159
571675.5498721227 0.0736795455966163
589484.757033248 0.05365273145287732
609074.8849104858 0.037057622338375645
628665.0127877238 0.024277506643186345
642912.378516624 0.0167683293681101
653597.9028132992 0.010985411419875572
662502.5063938618 0.007587558295833919
669626.1892583119 0.0047148663634573994
678530.7928388746 0.0023713737056616554
685654.4757033247 0.0009653701757533623
687435.3964194373 0.0005689866029018305
690997.2378516624 0.0002714397642141186
690997.2378516624 0.00015998587196060606
692778.1585677749 0.00009429524558091264
692778.1585677749 0.00004266797587038273
694559.0792838874 0.000025148391003731282
694559.0792838874 0.00001137948084143238
694559.0792838874 0.000004883998368582249
696340 0.000002730388774782535
696340 0.0000018858632787726516
696340 0.0000011718649125960248
696340 0.000001000000000000002
