#,Hydro,quantities,,t,=,,,2.72425943e-02,s
#,cols=16,rows=800
#,radius,,,,,,,,,,velocity,,,,,,,,density,,,,,,,,,pressure,,,,,,,,temperature,,,,,entropy/baryon,,Y_e,,,,,,,,,,,,,chem_pot_e,,,,,,chem_pot_n,,,,,,chem_pot_p,,,,,,chem_pot_nu,,,,,x_n,,,,,,,,,,,,,x_p,,,,,,,,,,,,,x_alpha,,,,,,,,,mass,,,,,,,,,,,,lapse_function,
#,"cm",,,,,,,,,,,,"cm/s",,,,,,,,,,"g/cm^3",,,,,,,,"erg/cm^3",,,,,,"K",,,,,,,,,,,,,"k_B",,,,,,,,,,,"1",,,,,,,,,,,,,"MeV",,,,,,,,,,,"MeV",,,,,,,,,,,"MeV",,,,,,,,,,,"MeV",,,,,,,,,,,"1",,,,,,,,,,,,,"1",,,,,,,,,,,,,"1",,,,,,,,,,,,,"M_sol",,,,,,,,,"1",,,,,,,,,,,,
1.16666670e+04,-6.42431280e+06,3.65567870e+14,1.29334478e+34,1.21124006e+11,1.10800061e+00,2.35100314e-01,2.25967500e+02,3.43090335e+01,-5.09930559e+01,1.40665410e+02,7.64896342e-01,2.35096970e-01,6.68842598e-06,9.78069476e-06,8.55889001e-01
3.50000010e+04,3.95617964e+05,3.61854737e+14,1.28859759e+34,1.33134852e+11,1.21851403e+00,2.47392449e-01,2.28771660e+02,3.12282701e+01,-4.97922126e+01,1.47751177e+02,7.52595471e-01,2.47380370e-01,2.41592195e-05,7.75501492e-05,8.56022625e-01
5.83333340e+04,4.73309917e+04,3.61149855e+14,1.28299124e+34,1.33258778e+11,1.22087744e+00,2.47567328e-01,2.28670149e+02,3.10267791e+01,-4.98095257e+01,1.47833844e+02,7.52420200e-01,2.47554855e-01,2.49447593e-05,2.61137469e-04,8.56179735e-01
9.27199922e+04,-2.63683894e+05,3.59552697e+14,1.26823845e+34,1.32655270e+11,1.21861816e+00,2.47116080e-01,2.28200101e+02,3.07224103e+01,-4.99363465e+01,1.47541345e+02,7.52871531e-01,2.47103691e-01,2.47779181e-05,1.16634146e-03,8.56697589e-01
1.30188500e+05,-1.56001617e+04,3.57130094e+14,1.24732625e+34,1.32306403e+11,1.21999154e+00,2.46873092e-01,2.27606018e+02,3.01738149e+01,-5.00913042e+01,1.47340899e+02,7.53114104e-01,2.46860289e-01,2.56076240e-05,2.29925419e-03,8.57184713e-01
1.54510906e+05,-1.71354173e+05,3.55210445e+14,1.23118357e+34,1.32041503e+11,1.22137490e+00,2.46791302e-01,2.27177826e+02,2.97788745e+01,-5.01619678e+01,1.47236984e+02,7.53194813e-01,2.46777416e-01,2.77708826e-05,3.32649073e-03,8.57532767e-01
1.70299617e+05,-1.47211138e+05,3.53814037e+14,1.21941724e+34,1.31807385e+11,1.22200747e+00,2.46670117e-01,2.26847187e+02,2.95027649e+01,-5.02200965e+01,1.47124325e+02,7.53315261e-01,2.46655495e-01,2.92431861e-05,4.13269720e-03,8.57775086e-01
1.80548742e+05,-1.61518518e+05,3.52834559e+14,1.21124531e+34,1.31663088e+11,1.22262452e+00,2.46601588e-01,2.26619203e+02,2.93053116e+01,-5.02594329e+01,1.47054459e+02,7.53383262e-01,2.46586438e-01,3.02998582e-05,4.71913717e-03,8.57939721e-01
1.87201883e+05,-1.61874910e+05,3.52167584e+14,1.20570999e+34,1.31571288e+11,1.22309670e+00,2.46554596e-01,2.26463361e+02,2.91703416e+01,-5.02867880e+01,1.47006231e+02,7.53429894e-01,2.46539086e-01,3.10198259e-05,5.12757783e-03,8.58049392e-01
1.92513867e+05,-1.65127193e+05,3.51617022e+14,1.20115394e+34,1.31496710e+11,1.22349778e+00,2.46517146e-01,2.26334915e+02,2.90584814e+01,-5.03092220e+01,1.46967211e+02,7.53467048e-01,2.46501340e-01,3.16117235e-05,5.57108954e-03,8.58164964e-01
1.97976586e+05,-1.67693504e+05,3.51034388e+14,1.19634904e+34,1.31421007e+11,1.22394888e+00,2.46477907e-01,2.26198828e+02,2.89397302e+01,-5.03331493e+01,1.46925948e+02,7.53505974e-01,2.46461788e-01,3.22385550e-05,6.05263866e-03,8.58287080e-01
2.03594312e+05,-1.70583496e+05,3.50417960e+14,1.19128216e+34,1.31343619e+11,1.22444879e+00,2.46436690e-01,2.26054651e+02,2.88137206e+01,-5.03586291e+01,1.46882302e+02,7.53546860e-01,2.46420239e-01,3.29008710e-05,6.57543475e-03,8.58416105e-01
2.09371445e+05,-1.73464813e+05,3.49765602e+14,1.18593997e+34,1.31263037e+11,1.22499827e+00,2.46393554e-01,2.25901849e+02,2.86798623e+01,-5.03858923e+01,1.46836094e+02,7.53589639e-01,2.46376748e-01,3.36125825e-05,7.14295161e-03,8.58552419e-01
2.15312508e+05,-1.76619385e+05,3.49075638e+14,1.18030862e+34,1.31177329e+11,1.22558708e+00,2.46348089e-01,2.25739916e+02,2.85378315e+01,-5.04150001e+01,1.46787084e+02,7.53634723e-01,2.46330901e-01,3.43755253e-05,7.75894534e-03,8.58696425e-01
2.21422148e+05,-1.80768681e+05,3.48345938e+14,1.17437355e+34,1.31089289e+11,1.22623138e+00,2.46300085e-01,2.25568314e+02,2.83871926e+01,-5.04459677e+01,1.46735154e+02,7.53682325e-01,2.46282495e-01,3.51795533e-05,8.42747815e-03,8.58848551e-01
2.27705156e+05,-1.84557677e+05,3.47574128e+14,1.16811960e+34,1.30999172e+11,1.22693871e+00,2.46250471e-01,2.25386755e+02,2.82272235e+01,-5.04787443e+01,1.46680787e+02,7.53731515e-01,2.46232457e-01,3.60285047e-05,9.15294115e-03,8.59009249e-01
2.34166453e+05,-1.89080330e+05,3.46757779e+14,1.16153095e+34,1.30907743e+11,1.22771762e+00,2.46196437e-01,2.25193750e+02,2.80576996e+01,-5.05139886e+01,1.46622062e+02,7.53785102e-01,2.46177975e-01,3.69227191e-05,9.94007687e-03,8.59178997e-01
2.40811094e+05,-1.95870895e+05,3.45894310e+14,1.15459119e+34,1.30814576e+11,1.22857249e+00,2.46140814e-01,2.24989562e+02,2.78775836e+01,-5.05512698e+01,1.46560709e+02,7.53840252e-01,2.46121880e-01,3.78674274e-05,1.07940065e-02,8.59358287e-01
2.47644273e+05,-2.04106371e+05,3.44981058e+14,1.14728354e+34,1.30720072e+11,1.22951102e+00,2.46082441e-01,2.24773156e+02,2.76863538e+01,-5.05909366e+01,1.46495865e+02,7.53898127e-01,2.46063008e-01,3.88645602e-05,1.17202573e-02,8.59547635e-01
2.54671344e+05,-2.14241181e+05,3.44015222e+14,1.13959067e+34,1.30624400e+11,1.23054026e+00,2.46021111e-01,2.24543760e+02,2.74833159e+01,-5.06331561e+01,1.46427288e+02,7.53958931e-01,2.46001152e-01,3.99169257e-05,1.27247954e-02,8.59747587e-01
2.61897812e+05,-2.26357361e+05,3.42993809e+14,1.13149439e+34,1.30527756e+11,1.23166799e+00,2.45956664e-01,2.24300563e+02,2.72677117e+01,-5.06780983e+01,1.46354753e+02,7.54022822e-01,2.45936150e-01,4.10276455e-05,1.38140526e-02,8.59958722e-01
2.69329344e+05,-2.40194292e+05,3.41913646e+14,1.12297578e+34,1.30430438e+11,1.23290295e+00,2.45888596e-01,2.24042588e+02,2.70387720e+01,-5.07260105e+01,1.46277805e+02,7.54090304e-01,2.45867496e-01,4.21997585e-05,1.49949624e-02,8.60181645e-01
2.76971750e+05,-2.55695822e+05,3.40771273e+14,1.11401539e+34,1.30332875e+11,1.23425702e+00,2.45818044e-01,2.23769285e+02,2.67954101e+01,-5.07768731e+01,1.46197002e+02,7.54160236e-01,2.45796325e-01,4.34391509e-05,1.62749860e-02,8.60416997e-01
2.84831016e+05,-2.72191768e+05,3.39563262e+14,1.10459321e+34,1.30235242e+11,1.23573788e+00,2.45743457e-01,2.23479265e+02,2.65369118e+01,-5.08311234e+01,1.46111230e+02,7.54234169e-01,2.45721084e-01,4.47475319e-05,1.76621630e-02,8.60665452e-01
2.92913297e+05,-2.88842614e+05,3.38285797e+14,1.09468861e+34,1.30138114e+11,1.23735884e+00,2.45665063e-01,2.23171573e+02,2.62621902e+01,-5.08889330e+01,1.46020450e+02,7.54311872e-01,2.45641998e-01,4.61303096e-05,1.91651319e-02,8.60927714e-01
3.01224922e+05,-3.04598801e+05,3.36934855e+14,1.08428027e+34,1.30042114e+11,1.23913377e+00,2.45582570e-01,2.22845023e+02,2.59701555e+01,-5.09505794e+01,1.45924288e+02,7.54393633e-01,2.45558774e-01,4.75926177e-05,2.07931841e-02,8.61204528e-01
3.09772391e+05,-3.17146258e+05,3.35506182e+14,1.07334613e+34,1.29947868e+11,1.24107709e+00,2.45495489e-01,2.22498287e+02,2.56596632e+01,-5.10163883e+01,1.45822236e+02,7.54479941e-01,2.45470920e-01,4.91396708e-05,2.25562851e-02,8.61496685e-01
